SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
1,0.20492746899999997,69,0,0.196000879,4550.0,10,0,0,0,0.0
0,0.9772756779999999,63,0,0.26171498600000004,11416.0,12,0,1,0,1.0
0,0.033895016,59,0,0.376862745,5099.0,8,0,1,0,0.0
0,0.048454565,44,0,0.312662035,9642.0,15,0,2,0,2.0
0,0.651717719,75,1,0.47028237700000003,12500.0,11,0,1,0,2.0
1,0.9999998999999999,34,0,0.299435028,2300.0,7,3,0,0,0.0
0,0.260436978,52,0,0.461076968,6833.0,4,0,1,0,2.0
0,0.063127948,52,0,0.377749711,9500.0,14,0,2,0,1.0
0,0.512593732,30,0,0.10022494400000001,4000.0,8,0,0,0,0.0
1,0.9999998999999999,45,0,0.068839846,4938.0,1,2,0,1,0.0
0,0.564235894,58,0,0.486176669,2965.0,5,0,1,1,2.0
0,0.029405628,53,0,0.251687078,4000.0,14,0,1,0,1.0
0,0.78033027,80,0,0.551654458,7917.0,10,0,2,0,0.0
1,0.48343702200000005,64,2,0.302635565,3300.0,9,0,0,0,1.0
0,0.887112887,44,2,0.576514678,1600.0,5,0,0,2,2.0
0,0.487932999,54,0,0.380697051,7832.0,16,0,1,0,2.0
0,0.540114971,38,0,0.169709437,11666.0,6,0,1,0,2.0
1,0.591377694,53,2,0.499464477,2800.0,7,0,0,0,1.0
1,0.9999998999999999,41,1,0.064112969,6160.0,2,0,0,0,5.0
1,0.573072147,55,0,0.483981571,9332.0,21,0,2,0,3.0
1,0.9999998999999999,28,1,0.767088608,394.0,1,0,0,0,0.0
1,0.015726628,35,0,1.288050886,2200.0,8,0,3,0,0.0
1,0.550105915,53,0,0.43573617200000003,6200.0,12,0,1,0,1.0
0,0.047957297999999995,70,0,0.35187746,9400.0,12,0,1,0,0.0
1,1.419301165,28,0,0.159868026,3333.0,3,1,0,3,1.0
1,0.9999998999999999,28,0,0.25516372800000003,3969.0,5,2,0,3,0.0
0,0.0060932519999999995,70,0,0.00311975,4166.0,9,0,0,0,0.0
0,0.918569381,65,0,1.227910818,2421.0,6,0,1,0,0.0
0,1.138943249,66,1,0.010458221,9274.0,2,1,0,1,1.0
0,0.253589807,62,0,0.35418583299999995,25000.0,8,0,3,0,1.0
0,5.13e-05,35,0,0.312099764,8900.0,17,0,1,0,0.0
1,0.827283945,46,0,0.58060245,3020.0,5,0,2,0,3.0
0,0.14375964900000002,57,0,0.20952234399999997,13000.0,13,0,1,0,3.0
0,0.084351118,81,0,0.01343785,6250.0,2,0,0,0,0.0
0,0.508170562,39,0,0.802141239,4856.0,6,0,2,0,0.0
0,0.461389899,67,1,0.45492891700000004,6400.0,10,0,1,0,1.0
1,0.064098516,54,2,0.347708466,6283.0,9,1,2,1,3.0
1,0.844273678,33,0,0.301999298,2850.0,11,0,0,0,0.0
1,0.056746934000000006,45,0,1.003576903,3913.0,17,0,1,0,1.0
1,0.9999998999999999,30,0,0.142429907,2674.0,2,3,0,0,2.0
1,0.119924825,45,0,0.612903226,3068.0,11,0,2,0,3.0
0,0.49651613899999997,53,0,0.543024698,8866.0,13,0,2,0,0.0
0,0.0,40,0,0.6731089640000001,3000.0,7,0,1,0,0.0
0,0.194979254,57,0,0.25936401800000003,11666.0,22,0,2,0,1.0
0,0.9999998999999999,53,1,0.068295391,1800.0,3,1,0,0,1.0
1,0.62501335,65,4,0.565614208,12161.0,20,1,1,1,1.0
1,0.880597015,35,3,0.87534153,8783.0,11,1,4,2,2.0
1,0.061622376,49,1,0.27386091100000004,8339.0,11,0,2,0,1.0
0,0.0,70,0,0.0,2500.0,1,0,0,0,0.0
0,0.0025901789999999997,85,0,0.008152174,367.0,6,0,0,0,0.0
1,0.409731046,52,2,0.702308455,7060.0,15,0,2,0,4.0
0,0.8301146629999999,64,0,0.415431691,16666.0,27,0,2,0,0.0
1,0.189237655,46,1,0.571958207,8900.0,17,0,7,1,0.0
0,0.061693482,37,0,0.157656087,8600.0,9,0,1,0,0.0
1,0.605477203,60,1,0.604984785,6900.0,7,1,2,2,1.0
0,0.004914005,29,0,0.341178921,4800.0,12,0,0,0,0.0
0,0.239250398,38,0,0.636900704,4400.0,12,0,2,0,1.0
0,0.033904116,69,0,0.53541709,4926.0,9,0,1,0,3.0
1,0.170781347,36,2,0.15025749800000002,3300.0,7,0,0,0,1.0
1,0.9999998999999999,30,0,0.024180423,4300.0,7,1,0,0,1.0
1,0.47211024700000004,36,0,0.180404355,4500.0,10,0,0,0,0.0
0,0.0,46,0,0.259623396,6000.0,9,0,1,0,2.0
1,0.9999998999999999,51,4,0.633182315,6400.0,6,0,2,0,0.0
1,1.031996632,55,0,1.316683317,1000.0,4,0,2,0,0.0
1,0.9999998999999999,64,0,0.0,1917.0,0,0,0,0,0.0
1,1.035928144,22,0,0.00394633,3800.0,1,0,0,0,0.0
1,0.9999998999999999,24,98,0.035081101,2650.0,0,98,0,98,1.0
0,0.48238584799999995,39,0,0.380089374,12083.0,21,0,2,0,2.0
0,0.782220635,59,1,0.131583646,5600.0,5,0,1,0,0.0
0,0.19931968600000002,44,0,0.36557341299999996,13750.0,11,0,2,0,2.0
1,0.803388716,57,2,0.5463585360000001,18000.0,18,0,2,3,1.0
0,0.055850548,53,0,0.008845916,4860.0,2,0,0,0,1.0
1,0.033303593,51,0,1.82818749,6250.0,26,0,7,0,3.0
1,0.23237216800000002,40,2,0.344280043,11083.0,15,0,2,0,2.0
0,0.15275572,32,0,0.04014767,2166.0,7,0,0,0,3.0
1,0.096071141,47,0,0.22044914399999999,20616.0,7,0,1,0,1.0
1,0.250903686,44,0,0.170575693,7034.0,5,0,1,1,1.0
1,0.328029965,52,1,17.52481777,2880.0,14,0,1,0,0.0
1,0.9999998999999999,58,0,0.617514488,1552.0,6,0,1,0,0.0
1,0.9999998999999999,67,1,0.20588779899999998,5400.0,5,2,1,0,3.0
1,0.998484925,47,2,0.8947808890000001,13143.0,14,0,5,1,2.0
0,0.0,51,0,0.7030296970000001,10000.0,20,0,3,0,3.0
1,1.18762475,25,0,0.131596091,1534.0,2,0,0,0,1.0
0,0.015890302,59,0,0.253457757,6000.0,11,0,1,0,2.0
1,0.316014425,50,1,0.056518262,3750.0,3,0,0,0,0.0
1,0.9999998999999999,29,0,0.011157601000000001,716.0,1,0,0,0,0.0
0,0.634178791,46,0,0.404521405,4157.0,4,0,1,0,2.0
1,0.715222349,50,2,1.094740839,5266.0,7,0,1,0,4.0
1,0.133605059,55,0,0.173091511,14500.0,15,0,2,0,0.0
1,0.947605239,41,4,0.74145171,5000.0,5,1,1,1,2.0
0,0.003720065,36,0,0.302054414,1800.0,6,0,0,0,0.0
0,0.017496593,77,0,0.005332445,6000.0,9,0,0,0,0.0
1,1.078039342,51,2,0.7073428420000001,3785.0,8,0,1,1,2.0
0,0.353129408,53,0,0.22393880300000002,13333.0,8,0,1,0,2.0
1,0.272762624,51,0,0.042381355,13000.0,7,0,0,0,0.0
1,0.149764181,28,0,0.303431505,3700.0,12,0,1,0,0.0
1,1.04361477,70,1,0.459259259,5804.0,7,1,1,0,0.0
0,0.011768741000000001,60,0,0.557814062,3000.0,7,0,1,0,0.0
1,3572.0,34,0,0.9886073009999999,4300.0,10,0,2,0,1.0
0,0.07467112599999999,42,0,0.327104556,16000.0,5,0,3,0,1.0
1,0.41467547899999996,54,1,0.629438347,3097.0,10,0,1,0,0.0
0,0.20050646100000002,57,0,0.015723808,5850.0,4,0,0,0,1.0
0,0.132362255,82,0,4123.0,0.0,14,0,2,0,0.0
0,0.00760982,66,0,0.330667594,8627.0,11,0,3,0,0.0
1,0.133234362,71,2,0.37605588,6155.0,26,0,1,1,0.0
1,0.9999998999999999,25,0,0.09763412199999999,3000.0,3,0,0,1,4.0
0,0.413400637,45,0,0.413746265,3680.0,9,0,1,0,0.0
0,0.040638847,50,0,0.443213649,7853.0,10,0,2,0,0.0
0,0.850468439,61,0,1.7046757830000001,4533.0,10,0,3,0,2.0
0,0.076162047,53,0,0.130772893,6300.0,6,0,1,0,2.0
1,0.9999998999999999,44,2,0.42492179399999996,1917.0,2,1,1,0,1.0
0,0.051971212,40,0,0.320529458,11558.0,11,0,7,0,2.0
0,0.0,71,0,0.265497616,6500.0,8,0,2,0,0.0
1,0.9999998999999999,49,5,0.443625946,9773.0,8,1,1,1,0.0
0,0.015776451,39,1,0.214427795,7540.0,10,0,1,0,0.0
1,0.814880952,41,0,0.19026991,3000.0,7,2,0,6,1.0
1,0.039130853,34,0,0.64702788,1900.0,12,0,1,0,0.0
1,0.205870589,59,0,0.37980836,7200.0,14,0,1,0,0.0
0,0.262299844,67,1,0.440757286,4700.0,11,0,2,0,0.0
0,0.162856774,41,0,0.07130613599999999,5833.0,6,0,0,0,0.0
1,0.681821212,45,0,0.44345701,4500.0,5,0,1,0,0.0
1,0.30219937199999997,29,0,0.228257248,3000.0,5,0,0,1,0.0
0,0.5477406020000001,49,2,0.261043447,5500.0,7,0,1,0,2.0
0,0.9999998999999999,28,0,0.264532173,3216.0,5,0,0,0,0.0
0,0.566858285,42,1,0.083993281,4166.0,4,0,1,0,0.0
0,0.9999998999999999,62,0,0.208811551,2700.0,1,0,1,0,1.0
1,0.21660572,49,1,0.38160115,16000.0,11,0,3,0,3.0
0,0.11656935800000001,39,1,0.284787895,3700.0,7,0,2,0,3.0
1,0.7399078840000001,37,4,0.34976688799999994,10080.0,14,0,1,0,1.0
1,0.015084785,39,0,0.324879652,8516.0,14,3,1,0,1.0
1,0.640058527,39,0,0.055984556,9841.0,9,0,0,0,2.0
0,0.205138066,75,0,0.710429857,3000.0,10,1,1,0,0.0
1,1.062839189,28,2,0.424242424,2903.0,5,0,0,0,1.0
0,0.740766057,54,0,0.417388515,9350.0,12,0,2,0,0.0
1,0.275776498,62,0,0.181737392,4500.0,13,0,0,0,0.0
1,0.0,28,1,0.424143964,4000.0,8,6,1,1,0.0
0,0.937088576,39,3,0.467978757,3200.0,3,0,1,0,1.0
1,0.553449836,40,0,0.242292951,6000.0,6,0,0,0,3.0
1,0.0,46,1,0.258632182,7500.0,11,0,1,0,2.0
1,0.146731947,51,1,0.767842053,13016.0,35,0,4,0,3.0
0,0.9999998999999999,34,0,0.196873296,5500.0,7,2,0,0,0.0
1,0.9999998999999999,23,0,0.202373517,1600.0,5,0,0,1,0.0
0,0.027877098,48,0,0.265504869,1950.0,6,0,0,0,0.0
1,0.627364386,40,2,0.24295112800000002,2127.0,6,0,0,0,1.0
0,0.0,27,0,0.052393014,7500.0,4,0,0,0,0.0
0,0.355662566,47,0,0.27448263100000003,10823.0,27,0,2,0,1.0
0,0.36159601,45,0,0.122949608,6766.0,4,0,0,1,5.0
0,0.305246317,39,0,0.188281635,10154.0,6,0,1,0,2.0
0,0.011010295,80,0,0.00419916,3333.0,7,0,0,0,0.0
1,0.8426966290000001,52,0,0.320493972,3400.0,5,0,0,0,1.0
1,0.9614568809999999,49,0,0.653884216,8083.0,12,0,2,0,1.0
0,0.36337097700000004,41,0,0.320471708,9666.0,10,0,1,0,2.0
1,0.9999998999999999,27,0,0.0,2600.0,0,0,0,0,0.0
1,0.9586278229999999,53,1,0.501597444,1251.0,4,0,0,0,0.0
0,0.824745017,53,0,0.23556735199999998,9041.0,5,0,1,0,2.0
1,0.932133483,65,3,1.201534733,2475.0,6,0,2,0,0.0
1,0.106439714,33,0,0.348957165,4458.0,7,0,2,0,1.0
0,0.097773271,61,0,0.40907063200000005,6724.0,11,0,1,0,0.0
0,0.017455741,56,0,0.673261885,10916.0,16,0,5,0,3.0
1,0.933396765,30,5,0.368481282,6116.0,7,0,2,1,1.0
0,0.13374873199999998,25,0,5.278606965,200.0,5,0,1,0,0.0
1,1.131386861,49,5,0.49569564,3600.0,10,1,0,0,0.0
1,0.997392438,51,0,0.517897285,5782.0,7,1,1,0,0.0
1,0.45560322200000003,76,1,0.27928928399999997,1800.0,6,0,0,0,0.0
0,0.720255949,40,0,0.27088788399999997,4200.0,9,0,0,0,3.0
1,0.84718156,49,0,1.306031035,6250.0,14,0,4,0,1.0
0,0.9999998999999999,25,0,0.100228833,2184.0,3,0,0,0,0.0
0,0.100711408,50,0,0.40120347,7145.0,10,0,2,0,3.0
1,0.52710085,50,3,0.467539553,5498.0,15,1,1,1,1.0
1,0.197698037,27,1,0.44295171299999997,5135.0,11,0,2,0,1.0
1,0.0,29,0,0.325306679,2200.0,12,0,0,0,0.0
0,0.366971386,62,0,0.6420376320000001,4357.0,27,0,2,0,1.0
0,0.886104468,75,1,0.489588154,4321.0,15,0,2,0,1.0
1,0.8145580590000001,48,2,0.800799467,1500.0,3,3,0,0,0.0
0,0.025478636000000002,54,0,0.436831454,3458.0,18,0,2,0,0.0
1,0.202599202,36,1,0.23341210699999998,5500.0,5,0,0,0,0.0
0,0.136511946,32,0,0.5936549329999999,2300.0,9,0,1,0,2.0
0,0.047847608,68,0,0.269738421,4166.0,2,0,1,0,0.0
1,0.9999998999999999,46,2,0.373608431,6736.0,3,0,1,0,0.0
0,0.0,51,0,0.373943975,6746.0,8,0,1,0,3.0
0,0.013057032,79,0,0.538945331,2066.0,11,0,1,0,0.0
1,0.044358519000000006,47,1,0.242679617,7000.0,18,0,2,0,2.0
1,0.278117033,41,0,0.5163311660000001,12766.0,12,0,4,0,1.0
1,0.323345818,45,4,0.518644865,8500.0,10,0,2,0,1.0
0,0.209256003,56,0,0.288635568,20000.0,10,0,2,0,3.0
1,0.737003058,48,2,0.51206553,4516.0,8,0,1,0,2.0
0,0.20290746899999998,84,0,0.041472265,1928.0,2,0,0,0,0.0
0,0.031656115,28,0,0.231896935,2250.0,6,0,0,0,0.0
0,0.38126983299999995,72,1,0.166286119,12700.0,13,0,1,1,1.0
0,0.862744415,80,0,0.32314744100000004,3926.0,5,0,0,0,0.0
0,0.273658464,61,0,0.335857056,9905.0,12,0,1,0,0.0
1,0.24252491699999998,28,0,0.19089626,2833.0,9,5,0,0,0.0
0,0.050574245,74,0,0.013998667,10500.0,17,0,1,0,0.0
0,0.199620291,51,0,0.350963057,6333.0,15,0,2,0,2.0
0,0.013515693,42,0,0.094501309,4200.0,13,0,0,0,2.0
0,0.032623797,46,0,0.397274478,6750.0,12,0,1,0,2.0
0,0.2826,32,0,0.18262354600000003,9368.0,4,0,0,0,3.0
1,0.422219711,46,0,1.3491743859999998,4965.0,10,0,5,0,2.0
0,0.09986906300000001,61,5,0.554822259,6666.0,9,0,0,1,0.0
0,0.264961035,49,0,0.010382619000000001,5200.0,2,0,0,0,2.0
0,0.12342118199999999,63,5,0.322263223,6503.0,11,0,2,0,0.0
1,0.234341253,50,0,0.392521496,5000.0,13,0,2,0,1.0
0,0.28234186899999997,39,0,0.584690089,3500.0,11,0,1,0,1.0
1,0.332667333,24,0,0.009988901,900.0,1,0,0,0,0.0
1,0.9999998999999999,33,0,0.0,2912.0,1,5,0,0,0.0
0,0.037681341,71,0,0.013173653,6679.0,6,0,0,0,0.0
1,0.955088281,43,0,0.44241672600000004,5643.0,14,0,1,0,1.0
1,0.9999998999999999,25,1,0.065524625,2334.0,0,0,0,0,0.0
0,0.033628804,88,0,0.45918027299999997,3000.0,9,0,1,0,0.0
0,0.14117739699999998,50,0,0.359213251,6761.0,9,0,2,0,1.0
0,0.013146035,73,0,0.19386331899999998,2150.0,13,0,1,0,0.0
1,0.683047168,33,0,0.530698659,7084.0,12,0,2,0,0.0
0,0.032967033,58,0,0.11670595,14000.0,11,0,1,0,0.0
0,0.21774704,38,0,0.11304552400000001,8500.0,24,0,0,0,0.0
1,0.0,28,2,0.314166032,2625.0,6,1,0,0,0.0
0,0.0,37,0,0.175584748,3120.0,5,0,0,0,0.0
1,1.8911693509999998,63,0,0.28077192300000003,10000.0,8,0,1,0,0.0
0,0.084125719,45,0,0.362125045,8300.0,10,0,2,0,2.0
0,0.07179119,55,0,0.34248951899999996,6916.0,7,0,1,0,0.0
0,0.549458343,44,1,0.36187619299999996,7333.0,10,0,1,0,0.0
0,0.512453985,55,0,0.276951138,10416.0,10,0,1,0,0.0
0,0.826243365,70,0,0.95334111,6000.0,21,0,2,0,2.0
1,0.327707207,49,1,0.253484482,5380.0,13,0,0,0,2.0
0,0.35957014200000004,41,0,0.4234375,5759.0,14,0,1,0,1.0
0,0.46384972399999996,53,0,0.154144549,9795.0,27,0,0,0,0.0
1,0.9999998999999999,26,0,1.181699346,764.0,3,2,0,0,0.0
1,0.8942151909999999,42,0,0.7613545820000001,7529.0,13,0,3,0,2.0
1,0.073300887,58,0,0.022236442000000002,6250.0,9,0,0,0,2.0
1,1.163210807,60,2,0.239082785,5930.0,8,1,1,1,0.0
1,0.5282496839999999,54,1,1.2635499890000002,9261.0,21,0,6,0,0.0
1,0.9999998999999999,38,0,0.18832467,2500.0,1,0,0,0,0.0
0,0.576978581,64,0,0.598770852,15945.0,20,0,4,0,1.0
1,0.9999998999999999,41,1,0.133297787,3750.0,2,3,0,1,0.0
0,0.140305542,50,0,0.36854529399999997,10166.0,16,0,1,0,2.0
1,1.180327869,49,1,0.616717771,7500.0,9,0,2,0,0.0
1,1.027888446,41,2,0.070211316,4400.0,2,0,0,0,1.0
1,0.859210204,35,0,0.960259935,4000.0,11,0,2,0,1.0
1,0.0,53,0,0.342614076,9050.0,15,0,4,0,1.0
0,0.001099448,46,0,0.000253485,3944.0,5,0,0,0,0.0
0,0.026164409,63,0,0.10996072800000001,2800.0,4,0,0,0,1.0
0,0.970164913,30,1,0.328519053,9000.0,9,0,3,0,2.0
1,0.9999998999999999,23,0,0.0,0.0,1,0,0,0,0.0
0,0.00325045,74,0,0.0018903589999999999,1586.0,9,0,0,0,0.0
1,0.252955252,59,0,0.23876816399999998,7500.0,12,0,2,1,0.0
1,0.169100692,62,2,0.12702322300000002,11367.0,6,1,1,4,0.0
1,0.9038101190000001,31,0,0.41715237299999997,1200.0,4,0,0,0,0.0
0,0.31216988100000004,51,0,0.29816208,10500.0,10,0,2,0,0.0
1,0.11240922,43,0,0.721400609,4597.0,6,0,1,0,2.0
1,0.39152083600000004,51,1,3.578654971,3419.0,21,4,6,1,2.0
1,0.524218866,48,4,0.415805236,10350.0,8,0,1,0,3.0
0,0.001596838,77,0,0.001171417,2560.0,6,0,0,0,0.0
1,0.76624875,37,0,0.44458478100000004,9500.0,5,0,2,0,2.0
0,0.31378024,53,0,0.435818052,12596.0,17,0,1,0,0.0
0,0.083560824,62,0,0.292718329,12400.0,5,0,2,0,1.0
0,0.04215105,55,0,0.264859228,12466.0,13,0,2,0,3.0
0,0.31507397,32,0,0.030992252,4000.0,1,0,0,0,1.0
0,0.361746093,45,0,0.6526349610000001,9335.0,13,0,4,0,1.0
1,0.018981019,26,1,0.093538022,2800.0,4,1,0,0,1.0
0,0.037915017,40,0,1.579545455,1583.0,14,0,3,0,0.0
1,0.343876931,53,0,0.47932006200000005,11000.0,9,0,1,0,4.0
0,0.565582523,44,0,0.451753446,14000.0,12,0,3,0,2.0
0,0.0,63,1,0.268686566,20000.0,17,1,1,0,1.0
1,0.334522767,46,1,0.434704353,15000.0,7,0,1,1,4.0
1,0.9999998999999999,41,1,0.481279369,6596.0,9,1,1,0,2.0
0,0.014510186999999999,45,0,0.865016146,4644.0,8,0,2,0,1.0
1,1.21012152,36,1,0.314171457,4000.0,4,0,1,0,2.0
0,0.447762376,32,0,0.383489321,8333.0,31,0,1,0,0.0
0,0.191907772,53,0,0.34849608600000004,12134.0,12,0,1,0,2.0
1,0.472459271,41,0,0.04806272,8800.0,10,1,0,2,1.0
1,0.9627881140000001,67,0,1.276836158,2300.0,9,0,1,2,0.0
0,0.037546546,48,0,0.269431744,9185.0,9,0,1,0,1.0
0,0.18298575,52,0,0.144340339,3948.0,6,0,0,0,0.0
1,0.762141262,40,1,0.7368278840000001,3700.0,16,0,2,0,0.0
1,0.050568605,57,1,0.0028514509999999996,25600.0,4,0,1,0,1.0
1,0.798201451,43,2,0.448219569,9800.0,12,0,1,0,0.0
1,0.7661266090000001,45,2,0.8029821290000001,9120.0,13,0,6,0,2.0
0,0.043255885,33,1,0.009998276,5800.0,7,0,0,0,0.0
0,0.561625583,53,2,0.701799486,3500.0,10,0,2,0,0.0
1,0.206511046,36,1,0.294713161,2666.0,8,0,0,0,1.0
0,0.007329357,68,0,0.145237897,12000.0,20,0,1,0,0.0
1,0.9999998999999999,38,0,0.293994778,1914.0,3,0,0,0,2.0
1,0.0,31,0,0.018490904,3352.0,2,0,0,0,1.0
1,0.960693153,41,0,0.138132595,6500.0,7,0,0,0,4.0
1,1.0289383840000002,44,5,0.30718244699999997,17500.0,7,2,1,4,2.0
0,0.128914843,88,0,0.151898734,631.0,2,0,0,0,0.0
1,0.925170068,41,0,0.022661631,4500.0,1,0,0,1,3.0
0,0.9999998999999999,23,0,0.0,847.0,1,0,0,0,0.0
0,0.42359233700000004,67,0,1.256542909,6571.0,7,0,3,0,0.0
1,0.9999998999999999,25,98,0.0,3992.0,0,98,0,98,2.0
1,0.644737806,52,1,0.7928322659999999,8900.0,15,0,3,0,2.0
0,0.600402152,60,0,0.387661142,2171.0,9,0,0,0,1.0
1,0.005193437,48,2,0.461733713,13000.0,14,9,1,2,2.0
1,0.82644118,38,0,0.6536804,5800.0,9,0,1,0,2.0
0,0.23596013,50,0,0.345815662,9666.0,7,0,2,0,2.0
1,0.049967339000000006,59,0,0.033861621,14322.0,15,0,0,0,0.0
0,0.00033644199999999995,34,0,0.159802972,12383.0,7,0,1,0,2.0
1,0.232226657,59,6,6.094452774,2000.0,16,2,1,2,1.0
1,0.571278275,30,1,0.06741108400000001,2417.0,1,0,0,2,0.0
1,0.239152173,62,0,0.509216847,8950.0,15,0,2,0,0.0
1,2.03986711,43,3,0.351429755,2412.0,6,6,0,1,2.0
0,0.00719982,76,0,0.16318408,3014.0,5,0,2,0,0.0
0,0.43184449700000005,57,0,0.34838618299999996,7063.0,9,0,1,0,1.0
1,0.71870677,46,0,0.45896861,4459.0,17,0,1,0,0.0
1,0.339299525,41,0,0.41937311200000005,5295.0,5,0,1,0,3.0
0,0.006096578,73,0,0.002883229,2080.0,6,0,0,0,0.0
1,0.020732642,40,0,0.462585951,7416.0,9,0,2,0,2.0
0,0.012856225,89,0,0.182726909,2500.0,2,0,1,0,0.0
0,0.7987100640000001,46,0,0.544105293,3570.0,4,0,2,0,3.0
0,0.32374662600000004,63,0,0.26953468,6833.0,10,0,1,0,0.0
1,0.033035762999999996,40,1,0.263298227,7500.0,6,0,1,0,0.0
1,0.0,51,0,0.029161806000000002,6000.0,2,0,0,0,2.0
1,0.302078573,37,0,0.314779271,3125.0,12,0,0,0,0.0
0,0.485318449,48,0,0.634125637,10601.0,9,0,2,0,1.0
1,0.233421112,62,0,0.668204892,6500.0,17,0,2,0,0.0
0,0.46250256799999995,28,0,0.36131934,2000.0,5,0,0,0,0.0
1,1.194825559,59,0,0.40921710200000005,1800.0,3,3,1,3,0.0
1,0.9788660379999999,59,1,0.54375344,5450.0,4,2,1,1,0.0
1,0.85971389,55,0,0.599348239,11046.0,18,7,6,6,1.0
0,0.022911893,87,0,0.001040222,2883.0,2,0,0,0,0.0
1,0.040857,34,0,0.40508596,5583.0,7,0,2,0,1.0
1,0.019167476,63,0,0.290338708,8000.0,18,0,2,0,0.0
1,0.9999998999999999,28,0,0.0,3928.0,1,1,0,0,0.0
1,1.099800399,40,1,0.00439912,5000.0,3,2,0,0,0.0
0,0.086950924,64,0,0.010296996,11750.0,3,0,0,0,0.0
1,0.9999998999999999,35,0,0.044888798,4900.0,3,1,0,0,0.0
1,0.627193957,37,1,0.43517650700000005,3200.0,5,0,1,1,2.0
0,0.337171371,47,0,0.452260512,6325.0,12,0,2,0,2.0
0,0.156986918,88,0,0.009669073,7342.0,9,0,0,0,0.0
0,0.050271570999999994,60,0,0.029985007,2000.0,3,0,0,0,0.0
1,1.0033222590000002,46,0,0.003213138,2800.0,1,0,0,0,0.0
1,0.9999998999999999,25,0,0.2951438,2120.0,4,1,0,0,0.0
0,0.9999998999999999,40,0,0.516329705,4500.0,8,0,2,0,1.0
0,0.319412649,49,2,0.385015331,7500.0,34,0,2,0,0.0
0,0.064228029,70,0,0.233862204,4600.0,12,0,1,0,0.0
1,0.9999998999999999,30,0,0.0,1400.0,0,0,0,0,0.0
0,0.9999998999999999,78,0,0.22734388600000002,5748.0,5,0,0,1,0.0
1,1.024820542,36,0,0.549725275,3639.0,9,1,0,0,1.0
0,0.03986969,49,0,0.197335554,6004.0,9,0,1,0,0.0
0,0.0,22,0,0.0,1500.0,2,0,0,0,0.0
1,0.9999998999999999,52,4,0.24794433899999999,7904.0,13,2,1,1,0.0
0,0.018640123,67,0,0.147935073,14600.0,5,0,1,0,2.0
0,0.041927522,65,0,0.153930832,10900.0,11,0,1,0,3.0
0,0.401381456,43,0,0.342915045,18750.0,11,0,3,0,3.0
0,0.667665792,46,0,1.762158561,1500.0,8,0,1,0,0.0
0,0.0030834459999999997,53,0,0.09617547800000001,5333.0,12,0,0,0,5.0
0,1.00619876,60,1,721.5,1.0,4,0,1,0,0.0
0,0.077097601,43,0,0.069212914,4738.0,4,0,0,0,0.0
1,0.647445749,56,0,0.7890848429999999,8391.0,8,0,3,0,2.0
0,0.049580168,25,0,0.001172791,2557.0,3,0,0,0,0.0
1,0.509118382,45,0,0.40889267100000004,9400.0,15,0,2,0,1.0
1,0.9999998999999999,37,1,0.36031984,2000.0,10,0,0,1,0.0
1,0.927301041,66,2,0.32661837899999996,4417.0,6,1,0,0,0.0
1,0.9999998999999999,42,0,0.383205598,3000.0,15,2,1,0,2.0
1,0.998001998,30,1,0.73012851,2100.0,4,0,0,0,6.0
1,1.011022815,24,1,0.481327801,1927.0,12,0,0,0,0.0
1,0.8331780759999999,44,0,0.463642909,4166.0,8,0,0,0,0.0
1,0.093460415,59,1,0.39680071100000003,4500.0,12,0,1,0,0.0
1,0.937872733,51,0,0.634169338,10605.0,17,0,2,0,1.0
1,0.6246144060000001,44,0,0.689144428,16000.0,30,0,4,0,1.0
0,0.636595797,33,0,1.4945205480000001,2189.0,5,0,1,0,0.0
1,0.632935261,33,0,0.7421981,3684.0,8,3,1,0,1.0
1,0.42931162100000003,40,0,0.16026241800000002,3200.0,4,1,0,0,4.0
0,0.045973169,65,0,0.135376261,15467.0,7,0,2,0,1.0
1,0.11853413300000001,39,0,0.496613267,9300.0,10,0,3,0,1.0
1,0.9999998999999999,48,0,1.294539862,3900.0,9,0,2,0,2.0
0,0.18555395800000002,51,0,0.51010929,7319.0,10,0,2,0,3.0
0,0.5440911820000001,55,0,590.0,0.0,3,0,1,0,0.0
0,0.020370535,71,0,0.323558814,3000.0,28,0,1,0,0.0
1,0.141656829,55,0,0.7299193270000001,2850.0,7,0,2,0,0.0
0,0.18304150100000002,52,0,0.310742878,5370.0,9,0,1,0,2.0
1,0.842572062,49,1,0.646370726,3333.0,5,0,1,0,2.0
1,0.563502072,50,3,0.6722979459999999,5208.0,8,1,1,0,0.0
0,0.044638872,49,0,0.11084975,3400.0,7,0,0,0,0.0
1,0.9999998999999999,23,0,0.016348774,1100.0,0,0,0,1,0.0
0,0.153944255,64,2,0.80812446,3470.0,8,0,2,0,0.0
0,0.9999998999999999,32,0,0.051716645,2300.0,6,0,0,1,0.0
1,0.41697049999999997,43,0,0.269478617,3413.0,5,0,1,0,4.0
0,0.042152405,81,0,0.008747813,4000.0,5,0,0,0,0.0
1,0.9999998999999999,49,2,0.636675236,3500.0,2,1,2,1,0.0
0,0.031267263,27,0,0.691653376,1880.0,5,0,1,0,0.0
